medicine_name,brand_name,generic_name,country,status,regulation_type,authority,reason,alternatives,traveller_advice,source,last_updated,document
Medical Cannabis,Various,THC/Cannabis,Canada,Restricted,Prescription (domestic only),Health Canada,Legal domestically but illegal to cross international borders with it,CBD (zero-THC) products where legal,Do not carry outside Canada even with prescription,Health Canada Guidelines,2026-07-20,Medicine: Medical Cannabis. Brand: Various. Generic: THC/Cannabis. Country: Canada. Status: Restricted. Regulation Type: Prescription (domestic only). Authority: Health Canada. Reason: Legal domestically but illegal to cross international borders with it. Alternatives: CBD (zero-THC) products where legal. Traveller Advice: Do not carry outside Canada even with prescription.
Medical Cannabis,Various,THC/Cannabis,Germany,Restricted,Prescription,BfArM,Legal for registered medical patients only,CBD (zero-THC) products where legal,Carry prescription and medical certificate,BfArM Guidelines,2026-07-20,Medicine: Medical Cannabis. Brand: Various. Generic: THC/Cannabis. Country: Germany. Status: Restricted. Regulation Type: Prescription. Authority: BfArM. Reason: Legal for registered medical patients only. Alternatives: CBD (zero-THC) products where legal. Traveller Advice: Carry prescription and medical certificate.
Medical Cannabis,Various,THC/Cannabis,France,Banned,Banned,ANSM,Cannabis remains a controlled/banned narcotic in most travel contexts,CBD (zero-THC) products where legal,Do not carry across borders even if legal at home,ANSM Guidelines,2026-07-20,Medicine: Medical Cannabis. Brand: Various. Generic: THC/Cannabis. Country: France. Status: Banned. Regulation Type: Banned. Authority: ANSM. Reason: Cannabis remains a controlled/banned narcotic in most travel contexts. Alternatives: CBD (zero-THC) products where legal. Traveller Advice: Do not carry across borders even if legal at home.
Melatonin,Various,Melatonin,India,Allowed,OTC,CDSCO,"Sleep aid supplement, unrestricted in many countries",Herbal teas (chamomile),Safe to carry in personal-use quantities,CDSCO Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: India. Status: Allowed. Regulation Type: OTC. Authority: CDSCO. Reason: Sleep aid supplement, unrestricted in many countries. Alternatives: Herbal teas (chamomile). Traveller Advice: Safe to carry in personal-use quantities."
Melatonin,Various,Melatonin,USA,Allowed,OTC,FDA / DEA,"Sleep aid supplement, unrestricted in many countries",Herbal teas (chamomile),Safe to carry in personal-use quantities,FDA / DEA Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: USA. Status: Allowed. Regulation Type: OTC. Authority: FDA / DEA. Reason: Sleep aid supplement, unrestricted in many countries. Alternatives: Herbal teas (chamomile). Traveller Advice: Safe to carry in personal-use quantities."
Melatonin,Various,Melatonin,UK,Restricted,Prescription,MHRA / Home Office,Classified as a prescription-only medicine,Herbal teas (chamomile),Carry prescription,MHRA / Home Office Guidelines,2026-07-20,Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: UK. Status: Restricted. Regulation Type: Prescription. Authority: MHRA / Home Office. Reason: Classified as a prescription-only medicine. Alternatives: Herbal teas (chamomile). Traveller Advice: Carry prescription.
Melatonin,Various,Melatonin,Japan,Restricted,Prescription,MHLW,"Considered a drug requiring prescription, not sold as supplement",Herbal teas (chamomile),Carry prescription or avoid carrying,MHLW Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: Japan. Status: Restricted. Regulation Type: Prescription. Authority: MHLW. Reason: Considered a drug requiring prescription, not sold as supplement. Alternatives: Herbal teas (chamomile). Traveller Advice: Carry prescription or avoid carrying."
Melatonin,Various,Melatonin,UAE,Allowed,OTC,MOHAP,"Sleep aid supplement, unrestricted in many countries",Herbal teas (chamomile),Safe to carry in personal-use quantities,MOHAP Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: UAE. Status: Allowed. Regulation Type: OTC. Authority: MOHAP. Reason: Sleep aid supplement, unrestricted in many countries. Alternatives: Herbal teas (chamomile). Traveller Advice: Safe to carry in personal-use quantities."
Melatonin,Various,Melatonin,Singapore,Allowed,OTC,HSA,"Sleep aid supplement, unrestricted in many countries",Herbal teas (chamomile),Safe to carry in personal-use quantities,HSA Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: Singapore. Status: Allowed. Regulation Type: OTC. Authority: HSA. Reason: Sleep aid supplement, unrestricted in many countries. Alternatives: Herbal teas (chamomile). Traveller Advice: Safe to carry in personal-use quantities."
Melatonin,Various,Melatonin,Australia,Allowed,OTC,TGA,"Sleep aid supplement, unrestricted in many countries",Herbal teas (chamomile),Safe to carry in personal-use quantities,TGA Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: Australia. Status: Allowed. Regulation Type: OTC. Authority: TGA. Reason: Sleep aid supplement, unrestricted in many countries. Alternatives: Herbal teas (chamomile). Traveller Advice: Safe to carry in personal-use quantities."
Melatonin,Various,Melatonin,Canada,Allowed,OTC,Health Canada,"Sleep aid supplement, unrestricted in many countries",Herbal teas (chamomile),Safe to carry in personal-use quantities,Health Canada Guidelines,2026-07-20,"Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: Canada. Status: Allowed. Regulation Type: OTC. Authority: Health Canada. Reason: Sleep aid supplement, unrestricted in many countries. Alternatives: Herbal teas (chamomile). Traveller Advice: Safe to carry in personal-use quantities."
Melatonin,Various,Melatonin,Germany,Restricted,Prescription,BfArM,Classified as a prescription-only medicine,Herbal teas (chamomile),Carry prescription,BfArM Guidelines,2026-07-20,Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: Germany. Status: Restricted. Regulation Type: Prescription. Authority: BfArM. Reason: Classified as a prescription-only medicine. Alternatives: Herbal teas (chamomile). Traveller Advice: Carry prescription.
Melatonin,Various,Melatonin,France,Restricted,Prescription/Quantity-limited,ANSM,Higher doses require prescription,Herbal teas (chamomile),Carry low-dose product or prescription,ANSM Guidelines,2026-07-20,Medicine: Melatonin. Brand: Various. Generic: Melatonin. Country: France. Status: Restricted. Regulation Type: Prescription/Quantity-limited. Authority: ANSM. Reason: Higher doses require prescription. Alternatives: Herbal teas (chamomile). Traveller Advice: Carry low-dose product or prescription.
Zolpidem,Ambien / Stilnox,Zolpidem,India,Restricted,Controlled Substance,CDSCO,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,CDSCO Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,USA,Restricted,Controlled Substance,FDA / DEA,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,FDA / DEA Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,UK,Restricted,Controlled Substance,MHRA / Home Office,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,Japan,Restricted,Controlled Substance,MHLW,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,MHLW Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,UAE,Restricted,Controlled Substance,MOHAP,Controlled psychotropic; import permit generally required,Melatonin (where legal),Apply for MOHAP permit and carry prescription,MOHAP Guidelines,2026-07-20,Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: UAE. Status: Restricted. Regulation Type: Controlled Substance. Authority: MOHAP. Reason: Controlled psychotropic; import permit generally required. Alternatives: Melatonin (where legal). Traveller Advice: Apply for MOHAP permit and carry prescription.
Zolpidem,Ambien / Stilnox,Zolpidem,Singapore,Restricted,Controlled Substance,HSA,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,HSA Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,Australia,Restricted,Controlled Substance,TGA,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,TGA Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,Canada,Restricted,Controlled Substance,Health Canada,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,Health Canada Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,Germany,Restricted,Controlled Substance,BfArM,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,BfArM Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Zolpidem,Ambien / Stilnox,Zolpidem,France,Restricted,Controlled Substance,ANSM,"Sedative-hypnotic, controlled due to dependence risk",Melatonin (where legal),Carry prescription; check import quantity limits,ANSM Guidelines,2026-07-20,"Medicine: Zolpidem. Brand: Ambien / Stilnox. Generic: Zolpidem. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Sedative-hypnotic, controlled due to dependence risk. Alternatives: Melatonin (where legal). Traveller Advice: Carry prescription; check import quantity limits."
Insulin,Humalog / Lantus,Insulin,India,Allowed,Prescription,CDSCO,Essential medicine for diabetes management,N/A,"Carry prescription, cold-chain packaging, and doctor's letter",CDSCO Guidelines,2026-07-20,"Medicine: Insulin. Brand: Humalog / Lantus. Generic: Insulin. Country: India. Status: Allowed. Regulation Type: Prescription. Authority: CDSCO. Reason: Essential medicine for diabetes management. Alternatives: N/A. Traveller Advice: Carry prescription, cold-chain packaging, and doctor's letter."
Insulin,Humalog / Lantus,Insulin,USA,Allowed,Prescription,FDA / DEA,Essential medicine for diabetes management,N/A,"Carry prescription, cold-chain packaging, and doctor's letter",FDA / DEA Guidelines,2026-07-20,"Medicine: Insulin. Brand: Humalog / Lantus. Generic: Insulin. Country: USA. Status: Allowed. Regulation Type: Prescription. Authority: FDA / DEA. Reason: Essential medicine for diabetes management. Alternatives: N/A. Traveller Advice: Carry prescription, cold-chain packaging, and doctor's letter."
